,m,n,beta,d,b_batch,seed,gap
62,30,15,0.25,2,1,77,2.5
63,30,15,0.25,2,1,69,2.5
64,30,15,0.25,2,1,13,1.5
65,30,15,0.25,2,1,28430,1.5
66,30,15,0.25,2,1,44015,2.5
67,30,15,0.25,2,1,42699,1.5
68,30,15,0.25,2,1,57975,1.5
69,30,15,0.25,2,1,32146,1.5
70,30,15,0.5,2,1,42,1.5
71,30,15,0.5,2,1,67,0.5
72,30,15,0.5,2,1,77,2.5
73,30,15,0.5,2,1,69,2.5
74,30,15,0.5,2,1,13,1.5
75,30,15,0.5,2,1,28430,2.5
76,30,15,0.5,2,1,44015,1.5
77,30,15,0.5,2,1,42699,2.5
78,30,15,0.5,2,1,57975,2.5
79,30,15,0.5,2,1,32146,1.5
80,30,15,0.75,2,1,42,1.5
81,30,15,0.75,2,1,67,0.5
82,30,15,0.75,2,1,77,1.5
83,30,15,0.75,2,1,69,0.5
84,30,15,0.75,2,1,13,1.5
85,30,15,0.75,2,1,28430,1.5
86,30,15,0.75,2,1,44015,1.5
87,30,15,0.75,2,1,42699,1.5
88,30,15,0.75,2,1,57975,2.5
89,30,15,0.75,2,1,32146,1.5
90,30,15,1.0,2,1,42,0.5
91,30,15,1.0,2,1,67,1.5
92,30,15,1.0,2,1,77,0.5
93,30,15,1.0,2,1,69,1.5
94,30,15,1.0,2,1,13,1.5
95,30,15,1.0,2,1,28430,1.5
96,30,15,1.0,2,1,44015,1.5
97,30,15,1.0,2,1,42699,1.5
98,30,15,1.0,2,1,57975,1.5
99,30,15,1.0,2,1,32146,0.5
100,30,30,0.0,2,1,42,4.0
101,30,30,0.0,2,1,67,2.0
102,30,30,0.0,2,1,77,2.0
103,30,30,0.0,2,1,69,2.0
104,30,30,0.0,2,1,13,2.0
105,30,30,0.0,2,1,28430,2.0
106,30,30,0.0,2,1,44015,2.0
107,30,30,0.0,2,1,42699,3.0
108,30,30,0.0,2,1,57975,2.0
109,30,30,0.0,2,1,32146,2.0
110,30,30,0.25,2,1,42,3.0
111,30,30,0.25,2,1,67,1.0
112,30,30,0.25,2,1,77,2.0
113,30,30,0.25,2,1,69,3.0
114,30,30,0.25,2,1,13,2.0
115,30,30,0.25,2,1,28430,1.0
116,30,30,0.25,2,1,44015,3.0
117,30,30,0.25,2,1,42699,2.0
118,30,30,0.25,2,1,57975,2.0
119,30,30,0.25,2,1,32146,2.0
120,30,30,0.5,2,1,42,2.0
121,30,30,0.5,2,1,67,1.0
122,30,30,0.5,2,1,77,2.0
123,30,30,0.5,2,1,69,2.0
124,30,30,0.5,2,1,13,1.0
125,30,30,0.5,2,1,28430,3.0
126,30,30,0.5,2,1,44015,2.0
127,30,30,0.5,2,1,42699,3.0
128,30,30,0.5,2,1,57975,2.0
129,30,30,0.5,2,1,32146,1.0
130,30,30,0.75,2,1,42,2.0
131,30,30,0.75,2,1,67,1.0
132,30,30,0.75,2,1,77,1.0
133,30,30,0.75,2,1,69,2.0
134,30,30,0.75,2,1,13,1.0
135,30,30,0.75,2,1,28430,2.0
136,30,30,0.75,2,1,44015,1.0
137,30,30,0.75,2,1,42699,2.0
138,30,30,0.75,2,1,57975,2.0
139,30,30,0.75,2,1,32146,2.0
140,30,30,1.0,2,1,42,1.0
141,30,30,1.0,2,1,67,1.0
142,30,30,1.0,2,1,77,2.0
143,30,30,1.0,2,1,69,2.0
144,30,30,1.0,2,1,13,1.0
145,30,30,1.0,2,1,28430,1.0
146,30,30,1.0,2,1,44015,1.0
147,30,30,1.0,2,1,42699,2.0
148,30,30,1.0,2,1,57975,1.0
149,30,30,1.0,2,1,32146,1.0
150,30,45,0.0,2,1,42,3.5
151,30,45,0.0,2,1,67,2.5
152,30,45,0.0,2,1,77,1.5
153,30,45,0.0,2,1,69,3.5
154,30,45,0.0,2,1,13,1.5
155,30,45,0.0,2,1,28430,3.5
156,30,45,0.0,2,1,44015,2.5
157,30,45,0.0,2,1,42699,2.5
158,30,45,0.0,2,1,57975,3.5
159,30,45,0.0,2,1,32146,3.5
160,30,45,0.0,2,31,42,3.5
161,30,45,0.0,2,31,67,2.5
162,30,45,0.0,2,31,77,1.5
163,30,45,0.0,2,31,69,3.5
164,30,45,0.0,2,31,13,1.5
165,30,45,0.0,2,31,28430,3.5
166,30,45,0.0,2,31,44015,2.5
167,30,45,0.0,2,31,42699,2.5
168,30,45,0.0,2,31,57975,3.5
169,30,45,0.0,2,31,32146,3.5
170,30,45,0.25,2,1,42,2.5
171,30,45,0.25,2,1,67,2.5
172,30,45,0.25,2,1,77,2.5
173,30,45,0.25,2,1,69,4.5
174,30,45,0.25,2,1,13,1.5
175,30,45,0.25,2,1,28430,1.5
176,30,45,0.25,2,1,44015,2.5
177,30,45,0.25,2,1,42699,1.5
178,30,45,0.25,2,1,57975,2.5
179,30,45,0.25,2,1,32146,2.5
180,30,45,0.25,2,31,42,2.5
181,30,45,0.25,2,31,67,3.5
182,30,45,0.25,2,31,77,2.5
183,30,45,0.25,2,31,69,4.5
184,30,45,0.25,2,31,13,2.5
185,30,45,0.25,2,31,28430,2.5
186,30,45,0.25,2,31,44015,2.5
187,30,45,0.25,2,31,42699,1.5
188,30,45,0.25,2,31,57975,2.5
189,30,45,0.25,2,31,32146,2.5
190,30,45,0.5,2,1,42,2.5
191,30,45,0.5,2,1,67,1.5
192,30,45,0.5,2,1,77,1.5
193,30,45,0.5,2,1,69,2.5
194,30,45,0.5,2,1,13,1.5
195,30,45,0.5,2,1,28430,2.5
196,30,45,0.5,2,1,44015,2.5
197,30,45,0.5,2,1,42699,3.5
198,30,45,0.5,2,1,57975,1.5
199,30,45,0.5,2,1,32146,1.5
200,30,45,0.5,2,31,42,2.5
201,30,45,0.5,2,31,67,3.5
202,30,45,0.5,2,31,77,2.5
203,30,45,0.5,2,31,69,2.5
204,30,45,0.5,2,31,13,1.5
205,30,45,0.5,2,31,28430,2.5
206,30,45,0.5,2,31,44015,5.5
207,30,45,0.5,2,31,42699,2.5
208,30,45,0.5,2,31,57975,1.5
209,30,45,0.5,2,31,32146,3.5
210,30,45,0.75,2,1,42,2.5
211,30,45,0.75,2,1,67,1.5
212,30,45,0.75,2,1,77,1.5
213,30,45,0.75,2,1,69,1.5
214,30,45,0.75,2,1,13,1.5
215,30,45,0.75,2,1,28430,1.5
216,30,45,0.75,2,1,44015,1.5
217,30,45,0.75,2,1,42699,1.5
218,30,45,0.75,2,1,57975,1.5
219,30,45,0.75,2,1,32146,1.5
220,30,45,0.75,2,31,42,2.5
221,30,45,0.75,2,31,67,3.5
222,30,45,0.75,2,31,77,3.5
223,30,45,0.75,2,31,69,3.5
224,30,45,0.75,2,31,13,1.5
225,30,45,0.75,2,31,28430,2.5
226,30,45,0.75,2,31,44015,3.5
227,30,45,0.75,2,31,42699,2.5
228,30,45,0.75,2,31,57975,1.5
229,30,45,0.75,2,31,32146,3.5
230,30,45,1.0,2,1,42,1.5
231,30,45,1.0,2,1,67,1.5
232,30,45,1.0,2,1,77,1.5
233,30,45,1.0,2,1,69,1.5
234,30,45,1.0,2,1,13,0.5
235,30,45,1.0,2,1,28430,1.5
236,30,45,1.0,2,1,44015,1.5
237,30,45,1.0,2,1,42699,1.5
238,30,45,1.0,2,1,57975,1.5
239,30,45,1.0,2,1,32146,1.5
240,30,45,1.0,2,31,42,2.5
241,30,45,1.0,2,31,67,2.5
242,30,45,1.0,2,31,77,1.5
243,30,45,1.0,2,31,69,3.5
244,30,45,1.0,2,31,13,2.5
245,30,45,1.0,2,31,28430,2.5
246,30,45,1.0,2,31,44015,3.5
247,30,45,1.0,2,31,42699,1.5
248,30,45,1.0,2,31,57975,2.5
249,30,45,1.0,2,31,32146,3.5
250,30,60,0.0,2,1,42,4.0
251,30,60,0.0,2,1,67,3.0
252,30,60,0.0,2,1,77,3.0
253,30,60,0.0,2,1,69,3.0
254,30,60,0.0,2,1,13,3.0
255,30,60,0.0,2,1,28430,4.0
256,30,60,0.0,2,1,44015,3.0
257,30,60,0.0,2,1,42699,3.0
258,30,60,0.0,2,1,57975,6.0
259,30,60,0.0,2,1,32146,3.0
260,30,60,0.0,2,31,42,4.0
261,30,60,0.0,2,31,67,3.0
262,30,60,0.0,2,31,77,3.0
263,30,60,0.0,2,31,69,3.0
264,30,60,0.0,2,31,13,3.0
265,30,60,0.0,2,31,28430,4.0
266,30,60,0.0,2,31,44015,3.0
267,30,60,0.0,2,31,42699,3.0
268,30,60,0.0,2,31,57975,6.0
269,30,60,0.0,2,31,32146,3.0
270,30,60,0.25,2,1,42,3.0
271,30,60,0.25,2,1,67,3.0
272,30,60,0.25,2,1,77,2.0
273,30,60,0.25,2,1,69,4.0
274,30,60,0.25,2,1,13,2.0
275,30,60,0.25,2,1,28430,2.0
276,30,60,0.25,2,1,44015,3.0
277,30,60,0.25,2,1,42699,3.0
278,30,60,0.25,2,1,57975,3.0
279,30,60,0.25,2,1,32146,2.0
280,30,60,0.25,2,31,42,3.0
281,30,60,0.25,2,31,67,3.0
282,30,60,0.25,2,31,77,3.0
283,30,60,0.25,2,31,69,4.0
284,30,60,0.25,2,31,13,3.0
285,30,60,0.25,2,31,28430,3.0
286,30,60,0.25,2,31,44015,3.0
287,30,60,0.25,2,31,42699,3.0
288,30,60,0.25,2,31,57975,3.0
289,30,60,0.25,2,31,32146,3.0
290,30,60,0.5,2,1,42,2.0
291,30,60,0.5,2,1,67,2.0
292,30,60,0.5,2,1,77,2.0
293,30,60,0.5,2,1,69,2.0
294,30,60,0.5,2,1,13,3.0
295,30,60,0.5,2,1,28430,3.0
296,30,60,0.5,2,1,44015,2.0
297,30,60,0.5,2,1,42699,3.0
298,30,60,0.5,2,1,57975,3.0
299,30,60,0.5,2,1,32146,2.0
300,30,60,0.5,2,31,42,2.0
301,30,60,0.5,2,31,67,3.0
302,30,60,0.5,2,31,77,3.0
303,30,60,0.5,2,31,69,2.0
304,30,60,0.5,2,31,13,3.0
305,30,60,0.5,2,31,28430,3.0
306,30,60,0.5,2,31,44015,5.0
307,30,60,0.5,2,31,42699,3.0
308,30,60,0.5,2,31,57975,3.0
309,30,60,0.5,2,31,32146,3.0
310,30,60,0.75,2,1,42,2.0
311,30,60,0.75,2,1,67,2.0
312,30,60,0.75,2,1,77,2.0
313,30,60,0.75,2,1,69,2.0
314,30,60,0.75,2,1,13,1.0
315,30,60,0.75,2,1,28430,2.0
316,30,60,0.75,2,1,44015,2.0
317,30,60,0.75,2,1,42699,2.0
318,30,60,0.75,2,1,57975,1.0
319,30,60,0.75,2,1,32146,2.0
320,30,60,0.75,2,31,42,2.0
321,30,60,0.75,2,31,67,3.0
322,30,60,0.75,2,31,77,3.0
323,30,60,0.75,2,31,69,3.0
324,30,60,0.75,2,31,13,1.0
325,30,60,0.75,2,31,28430,3.0
326,30,60,0.75,2,31,44015,3.0
327,30,60,0.75,2,31,42699,3.0
328,30,60,0.75,2,31,57975,3.0
329,30,60,0.75,2,31,32146,3.0
330,30,60,1.0,2,1,42,2.0
331,30,60,1.0,2,1,67,2.0
332,30,60,1.0,2,1,77,2.0
333,30,60,1.0,2,1,69,2.0
334,30,60,1.0,2,1,13,1.0
335,30,60,1.0,2,1,28430,1.0
336,30,60,1.0,2,1,44015,1.0
337,30,60,1.0,2,1,42699,2.0
338,30,60,1.0,2,1,57975,2.0
339,30,60,1.0,2,1,32146,2.0
340,30,60,1.0,2,31,42,2.0
341,30,60,1.0,2,31,67,2.0
342,30,60,1.0,2,31,77,2.0
343,30,60,1.0,2,31,69,3.0
344,30,60,1.0,2,31,13,2.0
345,30,60,1.0,2,31,28430,4.0
346,30,60,1.0,2,31,44015,3.0
347,30,60,1.0,2,31,42699,1.0
348,30,60,1.0,2,31,57975,4.0
349,30,60,1.0,2,31,32146,3.0
350,30,75,0.0,2,1,42,4.5
351,30,75,0.0,2,1,67,2.5
352,30,75,0.0,2,1,77,2.5
353,30,75,0.0,2,1,69,2.5
354,30,75,0.0,2,1,13,3.5
355,30,75,0.0,2,1,28430,3.5
356,30,75,0.0,2,1,44015,2.5
357,30,75,0.0,2,1,42699,3.5
358,30,75,0.0,2,1,57975,6.5
359,30,75,0.0,2,1,32146,4.5
360,30,75,0.0,2,31,42,4.5
361,30,75,0.0,2,31,67,2.5
362,30,75,0.0,2,31,77,2.5
363,30,75,0.0,2,31,69,2.5
364,30,75,0.0,2,31,13,3.5
365,30,75,0.0,2,31,28430,3.5
366,30,75,0.0,2,31,44015,2.5
367,30,75,0.0,2,31,42699,3.5
368,30,75,0.0,2,31,57975,6.5
369,30,75,0.0,2,31,32146,4.5
370,30,75,0.0,2,61,42,4.5
371,30,75,0.0,2,61,67,2.5
372,30,75,0.0,2,61,77,2.5
373,30,75,0.0,2,61,69,2.5
374,30,75,0.0,2,61,13,3.5
375,30,75,0.0,2,61,28430,3.5
376,30,75,0.0,2,61,44015,2.5
377,30,75,0.0,2,61,42699,3.5
378,30,75,0.0,2,61,57975,6.5
379,30,75,0.0,2,61,32146,4.5
380,30,75,0.25,2,1,42,3.5
381,30,75,0.25,2,1,67,2.5
382,30,75,0.25,2,1,77,3.5
383,30,75,0.25,2,1,69,3.5
384,30,75,0.25,2,1,13,2.5
385,30,75,0.25,2,1,28430,2.5
386,30,75,0.25,2,1,44015,3.5
387,30,75,0.25,2,1,42699,2.5
388,30,75,0.25,2,1,57975,3.5
389,30,75,0.25,2,1,32146,3.5
390,30,75,0.25,2,31,42,3.5
391,30,75,0.25,2,31,67,3.5
392,30,75,0.25,2,31,77,4.5
393,30,75,0.25,2,31,69,3.5
394,30,75,0.25,2,31,13,3.5
395,30,75,0.25,2,31,28430,3.5
396,30,75,0.25,2,31,44015,3.5
397,30,75,0.25,2,31,42699,2.5
398,30,75,0.25,2,31,57975,3.5
399,30,75,0.25,2,31,32146,4.5
400,30,75,0.25,2,61,42,3.5
401,30,75,0.25,2,61,67,3.5
402,30,75,0.25,2,61,77,4.5
403,30,75,0.25,2,61,69,3.5
404,30,75,0.25,2,61,13,3.5
405,30,75,0.25,2,61,28430,3.5
406,30,75,0.25,2,61,44015,3.5
407,30,75,0.25,2,61,42699,3.5
408,30,75,0.25,2,61,57975,3.5
409,30,75,0.25,2,61,32146,3.5
410,30,75,0.5,2,1,42,2.5
411,30,75,0.5,2,1,67,2.5
412,30,75,0.5,2,1,77,2.5
413,30,75,0.5,2,1,69,2.5
414,30,75,0.5,2,1,13,2.5
415,30,75,0.5,2,1,28430,2.5
416,30,75,0.5,2,1,44015,2.5
417,30,75,0.5,2,1,42699,3.5
418,30,75,0.5,2,1,57975,2.5
419,30,75,0.5,2,1,32146,2.5
420,30,75,0.5,2,31,42,2.5
421,30,75,0.5,2,31,67,3.5
422,30,75,0.5,2,31,77,2.5
423,30,75,0.5,2,31,69,2.5
424,30,75,0.5,2,31,13,3.5
425,30,75,0.5,2,31,28430,2.5
426,30,75,0.5,2,31,44015,4.5
427,30,75,0.5,2,31,42699,3.5
428,30,75,0.5,2,31,57975,2.5
429,30,75,0.5,2,31,32146,3.5
430,30,75,0.5,2,61,42,2.5
431,30,75,0.5,2,61,67,5.5
432,30,75,0.5,2,61,77,3.5
433,30,75,0.5,2,61,69,2.5
434,30,75,0.5,2,61,13,2.5
435,30,75,0.5,2,61,28430,2.5
436,30,75,0.5,2,61,44015,5.5
437,30,75,0.5,2,61,42699,2.5
438,30,75,0.5,2,61,57975,2.5
439,30,75,0.5,2,61,32146,3.5
440,30,75,0.75,2,1,42,1.5
441,30,75,0.75,2,1,67,2.5
442,30,75,0.75,2,1,77,2.5
443,30,75,0.75,2,1,69,1.5
444,30,75,0.75,2,1,13,1.5
445,30,75,0.75,2,1,28430,2.5
446,30,75,0.75,2,1,44015,1.5
447,30,75,0.75,2,1,42699,2.5
448,30,75,0.75,2,1,57975,1.5
449,30,75,0.75,2,1,32146,1.5
450,30,75,0.75,2,31,42,1.5
451,30,75,0.75,2,31,67,2.5
452,30,75,0.75,2,31,77,2.5
453,30,75,0.75,2,31,69,2.5
454,30,75,0.75,2,31,13,1.5
455,30,75,0.75,2,31,28430,2.5
456,30,75,0.75,2,31,44015,2.5
457,30,75,0.75,2,31,42699,2.5
458,30,75,0.75,2,31,57975,2.5
459,30,75,0.75,2,31,32146,2.5
460,30,75,0.75,2,61,42,3.5
461,30,75,0.75,2,61,67,3.5
462,30,75,0.75,2,61,77,3.5
463,30,75,0.75,2,61,69,4.5
464,30,75,0.75,2,61,13,3.5
465,30,75,0.75,2,61,28430,3.5
466,30,75,0.75,2,61,44015,4.5
467,30,75,0.75,2,61,42699,3.5
468,30,75,0.75,2,61,57975,4.5
469,30,75,0.75,2,61,32146,2.5
470,30,75,1.0,2,1,42,1.5
471,30,75,1.0,2,1,67,1.5
472,30,75,1.0,2,1,77,1.5
473,30,75,1.0,2,1,69,1.5
474,30,75,1.0,2,1,13,1.5
475,30,75,1.0,2,1,28430,1.5
476,30,75,1.0,2,1,44015,1.5
477,30,75,1.0,2,1,42699,1.5
478,30,75,1.0,2,1,57975,1.5
479,30,75,1.0,2,1,32146,1.5
480,30,75,1.0,2,31,42,2.5
481,30,75,1.0,2,31,67,1.5
482,30,75,1.0,2,31,77,1.5
483,30,75,1.0,2,31,69,2.5
484,30,75,1.0,2,31,13,2.5
485,30,75,1.0,2,31,28430,3.5
486,30,75,1.0,2,31,44015,2.5
487,30,75,1.0,2,31,42699,1.5
488,30,75,1.0,2,31,57975,3.5
489,30,75,1.0,2,31,32146,2.5
490,30,75,1.0,2,61,42,5.5
491,30,75,1.0,2,61,67,4.5
492,30,75,1.0,2,61,77,2.5
493,30,75,1.0,2,61,69,3.5
494,30,75,1.0,2,61,13,3.5
495,30,75,1.0,2,61,28430,3.5
496,30,75,1.0,2,61,44015,3.5
497,30,75,1.0,2,61,42699,3.5
498,30,75,1.0,2,61,57975,3.5
499,30,75,1.0,2,61,32146,4.5
500,30,90,0.0,2,1,42,6.0
501,30,90,0.0,2,1,67,3.0
502,30,90,0.0,2,1,77,5.0
503,30,90,0.0,2,1,69,3.0
504,30,90,0.0,2,1,13,3.0
505,30,90,0.0,2,1,28430,3.0
506,30,90,0.0,2,1,44015,4.0
507,30,90,0.0,2,1,42699,5.0
508,30,90,0.0,2,1,57975,6.0
509,30,90,0.0,2,1,32146,4.0
510,30,90,0.0,2,31,42,6.0
511,30,90,0.0,2,31,67,3.0
512,30,90,0.0,2,31,77,5.0
513,30,90,0.0,2,31,69,3.0
514,30,90,0.0,2,31,13,3.0
515,30,90,0.0,2,31,28430,3.0
516,30,90,0.0,2,31,44015,4.0
517,30,90,0.0,2,31,42699,5.0
518,30,90,0.0,2,31,57975,6.0
519,30,90,0.0,2,31,32146,4.0
520,30,90,0.0,2,61,42,6.0
521,30,90,0.0,2,61,67,3.0
522,30,90,0.0,2,61,77,5.0
523,30,90,0.0,2,61,69,3.0
524,30,90,0.0,2,61,13,3.0
525,30,90,0.0,2,61,28430,3.0
526,30,90,0.0,2,61,44015,4.0
527,30,90,0.0,2,61,42699,5.0
528,30,90,0.0,2,61,57975,6.0
529,30,90,0.0,2,61,32146,4.0
530,30,90,0.25,2,1,42,3.0
531,30,90,0.25,2,1,67,4.0
532,30,90,0.25,2,1,77,4.0
533,30,90,0.25,2,1,69,3.0
534,30,90,0.25,2,1,13,3.0
535,30,90,0.25,2,1,28430,4.0
536,30,90,0.25,2,1,44015,3.0
537,30,90,0.25,2,1,42699,3.0
538,30,90,0.25,2,1,57975,3.0
539,30,90,0.25,2,1,32146,3.0
540,30,90,0.25,2,31,42,3.0
541,30,90,0.25,2,31,67,5.0
542,30,90,0.25,2,31,77,4.0
543,30,90,0.25,2,31,69,3.0
544,30,90,0.25,2,31,13,3.0
545,30,90,0.25,2,31,28430,4.0
546,30,90,0.25,2,31,44015,3.0
547,30,90,0.25,2,31,42699,3.0
548,30,90,0.25,2,31,57975,3.0
549,30,90,0.25,2,31,32146,4.0
550,30,90,0.25,2,61,42,3.0
551,30,90,0.25,2,61,67,5.0
552,30,90,0.25,2,61,77,5.0
553,30,90,0.25,2,61,69,3.0
554,30,90,0.25,2,61,13,3.0
555,30,90,0.25,2,61,28430,3.0
556,30,90,0.25,2,61,44015,3.0
557,30,90,0.25,2,61,42699,4.0
558,30,90,0.25,2,61,57975,3.0
559,30,90,0.25,2,61,32146,3.0
560,30,90,0.5,2,1,42,2.0
561,30,90,0.5,2,1,67,2.0
562,30,90,0.5,2,1,77,3.0
563,30,90,0.5,2,1,69,3.0
564,30,90,0.5,2,1,13,2.0
565,30,90,0.5,2,1,28430,3.0
566,30,90,0.5,2,1,44015,2.0
567,30,90,0.5,2,1,42699,3.0
568,30,90,0.5,2,1,57975,2.0
569,30,90,0.5,2,1,32146,3.0
570,30,90,0.5,2,31,42,3.0
571,30,90,0.5,2,31,67,3.0
572,30,90,0.5,2,31,77,3.0
573,30,90,0.5,2,31,69,3.0
574,30,90,0.5,2,31,13,3.0
575,30,90,0.5,2,31,28430,3.0
576,30,90,0.5,2,31,44015,4.0
577,30,90,0.5,2,31,42699,3.0
578,30,90,0.5,2,31,57975,2.0
579,30,90,0.5,2,31,32146,4.0
580,30,90,0.5,2,61,42,2.0
581,30,90,0.5,2,61,67,5.0
582,30,90,0.5,2,61,77,4.0
583,30,90,0.5,2,61,69,2.0
584,30,90,0.5,2,61,13,3.0
585,30,90,0.5,2,61,28430,3.0
586,30,90,0.5,2,61,44015,5.0
587,30,90,0.5,2,61,42699,4.0
588,30,90,0.5,2,61,57975,2.0
589,30,90,0.5,2,61,32146,4.0
590,30,90,0.75,2,1,42,1.0
591,30,90,0.75,2,1,67,3.0
592,30,90,0.75,2,1,77,2.0
593,30,90,0.75,2,1,69,2.0
594,30,90,0.75,2,1,13,2.0
595,30,90,0.75,2,1,28430,2.0
596,30,90,0.75,2,1,44015,3.0
597,30,90,0.75,2,1,42699,2.0
598,30,90,0.75,2,1,57975,2.0
599,30,90,0.75,2,1,32146,2.0
600,30,90,0.75,2,31,42,2.0
601,30,90,0.75,2,31,67,3.0
602,30,90,0.75,2,31,77,4.0
603,30,90,0.75,2,31,69,3.0
604,30,90,0.75,2,31,13,2.0
605,30,90,0.75,2,31,28430,3.0
606,30,90,0.75,2,31,44015,3.0
607,30,90,0.75,2,31,42699,2.0
608,30,90,0.75,2,31,57975,2.0
609,30,90,0.75,2,31,32146,2.0
610,30,90,0.75,2,61,42,3.0
611,30,90,0.75,2,61,67,3.0
612,30,90,0.75,2,61,77,5.0
613,30,90,0.75,2,61,69,4.0
614,30,90,0.75,2,61,13,3.0
615,30,90,0.75,2,61,28430,4.0
616,30,90,0.75,2,61,44015,4.0
617,30,90,0.75,2,61,42699,3.0
618,30,90,0.75,2,61,57975,4.0
619,30,90,0.75,2,61,32146,2.0
620,30,90,1.0,2,1,42,1.0
621,30,90,1.0,2,1,67,1.0
622,30,90,1.0,2,1,77,1.0
623,30,90,1.0,2,1,69,2.0
624,30,90,1.0,2,1,13,1.0
625,30,90,1.0,2,1,28430,2.0
626,30,90,1.0,2,1,44015,2.0
627,30,90,1.0,2,1,42699,1.0
628,30,90,1.0,2,1,57975,1.0
629,30,90,1.0,2,1,32146,2.0
630,30,90,1.0,2,31,42,2.0
631,30,90,1.0,2,31,67,2.0
632,30,90,1.0,2,31,77,2.0
633,30,90,1.0,2,31,69,2.0
634,30,90,1.0,2,31,13,3.0
635,30,90,1.0,2,31,28430,4.0
636,30,90,1.0,2,31,44015,2.0
637,30,90,1.0,2,31,42699,2.0
638,30,90,1.0,2,31,57975,3.0
639,30,90,1.0,2,31,32146,3.0
640,30,90,1.0,2,61,42,5.0
641,30,90,1.0,2,61,67,4.0
642,30,90,1.0,2,61,77,2.0
643,30,90,1.0,2,61,69,3.0
644,30,90,1.0,2,61,13,3.0
645,30,90,1.0,2,61,28430,3.0
646,30,90,1.0,2,61,44015,3.0
647,30,90,1.0,2,61,42699,3.0
648,30,90,1.0,2,61,57975,3.0
649,30,90,1.0,2,61,32146,4.0
650,30,105,0.0,2,1,42,5.5
651,30,105,0.0,2,1,67,3.5
652,30,105,0.0,2,1,77,5.5
653,30,105,0.0,2,1,69,3.5
654,30,105,0.0,2,1,13,3.5
655,30,105,0.0,2,1,28430,3.5
656,30,105,0.0,2,1,44015,3.5
657,30,105,0.0,2,1,42699,6.5
658,30,105,0.0,2,1,57975,5.5
659,30,105,0.0,2,1,32146,4.5
660,30,105,0.0,2,31,42,5.5
661,30,105,0.0,2,31,67,3.5
662,30,105,0.0,2,31,77,5.5
663,30,105,0.0,2,31,69,3.5
664,30,105,0.0,2,31,13,3.5
665,30,105,0.0,2,31,28430,3.5
666,30,105,0.0,2,31,44015,3.5
667,30,105,0.0,2,31,42699,6.5
