m,beta,d,b_batch,gap_mean,gap_std,gap_var
100,0.0,2,7001,23.261666666666667,3.093133742577476,9.567476349471344
100,0.0,2,7101,23.27758620689655,3.0870526381693613,9.529893990828414
100,0.0,2,7201,23.2875,3.0822686682235645,9.500380143112665
100,0.0,2,7301,23.287037037037038,3.085668968901024,9.521352985638709
100,0.0,2,7401,23.303846153846155,3.0988817386656846,9.603068030235656
100,0.0,2,7501,23.324,3.105368033139145,9.643310621242483
100,0.0,2,7601,23.335416666666667,3.1204082479636575,9.736947633959623
100,0.0,2,7701,23.343478260869563,3.133983535229669,9.821852799090655
100,0.0,2,7801,23.354545454545455,3.141206371675601,9.867177469455394
100,0.0,2,7901,23.36190476190476,3.1370792232521905,9.841266052960567
100,0.0,2,8001,23.38,3.126104817231949,9.772531328320797
100,0.0,2,8101,23.402631578947368,3.106677363978279,9.651444243855028
100,0.0,2,8201,23.42222222222222,3.055121378229757,9.33376663571649
100,0.0,2,8301,23.458823529411763,3.008799057460684,9.0528717681763
100,0.0,2,8401,23.50625,2.99424081470184,8.965478056426337
100,0.0,2,8501,23.543333333333333,2.949937172204759,8.70212931995541
100,0.0,2,8601,23.57857142857143,2.9030150119753477,8.427496159754229
100,0.0,2,8701,23.630769230769232,2.8858955678252167,8.32839322839323
100,0.0,2,8801,23.683333333333334,2.8592749566184317,8.175453277545335
100,0.0,2,8901,23.736363636363638,2.8294029340225126,8.005520963055204
100,0.0,2,9001,23.85,2.8074738730286866,7.881909547738694
100,0.0,2,9101,23.92222222222222,2.79505859975059,7.812352576039729
100,0.0,2,9201,23.99375,2.8161637562270405,7.930778301886793
100,0.0,2,9301,24.071428571428573,2.825609648721419,7.984069886947579
100,0.0,2,9401,24.125,2.7761363030494817,7.706932773109244
100,0.0,2,9501,24.2,2.684598798157875,7.2070707070707085
100,0.0,2,9601,24.1875,2.6889071235331543,7.230221518987343
100,0.0,2,9701,24.133333333333333,2.6915855491441443,7.244632768361584
100,0.0,2,9801,24.1,2.7390808864588325,7.502564102564103
100,0.0,2,9901,24.25,2.7265748708435993,7.434210526315791
100,0.25,2,1,8.027611940298508,2.0792047405361287,4.323092353067911
100,0.25,2,101,8.33939393939394,1.9197422863621885,3.685410446047123
100,0.25,2,201,8.614795918367347,1.9473900962615407,3.7923281870175325
100,0.25,2,301,8.851030927835051,1.8514240422136738,3.42777098408682
100,0.25,2,401,9.003645833333334,1.741348671283274,3.032295194980024
100,0.25,2,501,9.275263157894736,1.800844891000726,3.2430423214434163
100,0.25,2,601,9.540425531914893,1.8029494579837486,3.2506267480438926
100,0.25,2,701,9.816666666666666,1.9048059787672216,3.6282858167473533
100,0.25,2,801,9.91195652173913,1.8233183804652837,3.3244899165425448
100,0.25,2,901,10.250549450549451,1.8333915571234145,3.3613246017314182
100,0.25,2,1001,10.324444444444444,1.832102775656827,3.35660058056945
100,0.25,2,1101,10.46685393258427,1.9563167003461173,3.82717503205312
100,0.25,2,1201,10.826704545454545,2.0198200526578143,4.079673045118616
100,0.25,2,1301,11.082758620689654,2.122280116213165,4.504072891673765
100,0.25,2,1401,11.338372093023256,2.1365632510660597,4.56490252580597
100,0.25,2,1501,11.372941176470588,1.9451052789689545,3.7834345462728938
100,0.25,2,1601,11.517261904761904,1.9027110536390446,3.620309353640203
100,0.25,2,1701,12.033734939759036,2.0994862661853344,4.407842581900836
100,0.25,2,1801,12.252439024390243,2.004493159697538,4.0179928272742185
100,0.25,2,1901,12.622222222222222,2.128703218735001,4.531377393452754
100,0.25,2,2001,12.5325,2.035229126781324,4.142157598499071
100,0.25,2,2101,13.086708860759494,2.2801871091512798,5.199253252739671
100,0.25,2,2201,13.125641025641025,2.2694352476226904,5.1503363431522615
100,0.25,2,2301,13.303246753246754,2.1636857235937175,4.681535910483269
100,0.25,2,2401,13.755263157894737,2.321856804846052,5.391019022209917
100,0.25,2,2501,14.205333333333334,2.463375130502447,6.068217033577949
100,0.25,2,2601,14.375675675675677,2.5320293507539207,6.411172633079321
100,0.25,2,2701,14.282876712328767,2.550742331413892,6.506286441266777
100,0.25,2,2801,14.4625,2.644959936299267,6.995813064628223
100,0.25,2,2901,14.552112676056337,2.2562486502580517,5.0906579717912805
100,0.25,2,3001,14.869285714285715,2.4764912238453247,6.133008781782914
100,0.25,2,3101,15.068840579710145,2.516365598762123,6.332095826633458
100,0.25,2,3201,15.373529411764705,2.5214673681433797,6.357797688611901
100,0.25,2,3301,15.935820895522388,2.711547044845702,7.352487376411459
100,0.25,2,3401,16.054545454545455,2.879046774805571,8.28891033151836
100,0.25,2,3501,16.493076923076924,3.222495708763713,10.384478593000544
100,0.25,2,3601,16.6140625,3.322553874569022,11.039364249413623
100,0.25,2,3701,16.962698412698412,3.431011543378966,11.771840210799715
100,0.25,2,3801,17.338709677419356,3.701290259454492,13.699549584732699
100,0.25,2,3901,17.60983606557377,3.638818824033027,13.241002434137101
100,0.25,2,4001,17.946666666666665,3.601568867055351,12.971298304142366
100,0.25,2,4101,18.21186440677966,3.869207498342397,14.970766665229029
100,0.25,2,4201,18.756034482758622,4.18777935295992,17.537495909077403
100,0.25,2,4301,19.039473684210527,4.022186460050332,16.17798391941222
100,0.25,2,4401,19.22142857142857,4.043561472052996,16.35038937827139
100,0.25,2,4501,19.776363636363637,4.028615281574876,16.229741086938617
100,0.25,2,4601,19.876851851851853,4.0583808748780354,16.470455325575806
100,0.25,2,4701,20.362264150943396,4.144052767404708,17.173173339034623
100,0.25,2,4801,20.974038461538463,4.2503806134796,18.06573535944322
100,0.25,2,4901,21.12156862745098,4.413760431692782,19.48128114837685
100,0.25,2,5001,21.45,4.37991822796769,19.18368368368363
100,0.25,2,5101,21.879591836734694,4.575469950436674,20.93492526734898
100,0.25,2,5201,22.065625,4.515743012870626,20.39193495828988
100,0.25,2,5301,22.30851063829787,4.601249068145203,21.1714929871071
100,0.25,2,5401,22.63478260869565,4.552592794182541,20.726101149642798
100,0.25,2,5501,23.273333333333333,4.380823313399635,19.19161290322575
100,0.25,2,5601,23.6125,4.346727680043865,18.89404152445952
100,0.25,2,5701,23.793023255813953,4.460361984549995,19.894829033218773
100,0.25,2,5801,24.016666666666666,4.344213290576862,18.872189114024646
100,0.25,2,5901,24.21829268292683,4.433531022301469,19.656197325709506
100,0.25,2,6001,24.56375,4.510694946305204,20.346368898623304
100,0.25,2,6101,25.097435897435897,4.712408833207274,22.206797011289943
100,0.25,2,6201,25.405263157894737,4.713557793390437,22.217627071631725
100,0.25,2,6301,25.854054054054053,4.736598906250991,22.435369198698076
100,0.25,2,6401,26.15972222222222,4.688433366612277,21.98140743316333
100,0.25,2,6501,26.33142857142857,4.596386054934049,21.126764765992196
100,0.25,2,6601,26.423529411764704,4.434936864462666,19.668664991769948
100,0.25,2,6701,26.527272727272727,4.390984191651571,19.280742171333994
100,0.25,2,6801,26.8109375,4.222698081608417,17.831179088419404
100,0.25,2,6901,27.098387096774193,4.173440599935541,17.417606441190323
100,0.25,2,7001,27.825,4.150673256328583,17.228088480801322
100,0.25,2,7101,28.151724137931033,4.199709726761322,17.637561789053656
100,0.25,2,7201,28.575,4.070894553865784,16.572182468694105
100,0.25,2,7301,28.903703703703705,3.9176335556588384,15.347852676424113
100,0.25,2,7401,29.411538461538463,3.9619896252293962,15.697361790425372
100,0.25,2,7501,29.66,4.157640189324681,17.285971943887773
100,0.25,2,7601,30.029166666666665,4.076920034278472,16.621276965901178
100,0.25,2,7701,30.51304347826087,3.927286184339602,15.42357677370471
100,0.25,2,7801,30.884090909090908,4.269692054737229,18.23027024228622
100,0.25,2,7901,31.080952380952382,4.098648598240138,16.79892033185585
100,0.25,2,8001,31.5075,4.400380907413113,19.363352130325847
100,0.25,2,8101,31.739473684210527,4.619480345975278,21.33959866685187
100,0.25,2,8201,32.325,4.444011024208521,19.74923398328687
100,0.25,2,8301,32.6764705882353,4.119495259594633,16.97024119382265
100,0.25,2,8401,33.121875,4.591544250577972,21.082278605015635
100,0.25,2,8501,33.25333333333333,4.50649722953667,20.308517279821682
100,0.25,2,8601,33.53928571428571,4.4085969521530926,19.43572708653354
100,0.25,2,8701,34.21923076923077,4.2639749098091615,18.181482031482044
100,0.25,2,8801,35.208333333333336,4.692013749606802,22.01499302649928
100,0.25,2,8901,35.768181818181816,5.0638287861976155,25.642361975923617
100,0.25,2,9001,35.81,4.952934260511108,24.531557788944717
100,0.25,2,9101,36.05,4.8772931864729685,23.787988826815642
100,0.25,2,9201,36.33125,5.186123083914364,26.895872641509435
100,0.25,2,9301,36.957142857142856,4.755339942113132,22.613257965056523
100,0.25,2,9401,37.3,5.143487356344325,26.455462184873937
100,0.25,2,9501,37.53,5.177076512098427,26.802121212121214
100,0.25,2,9601,37.6875,5.1498893929378395,26.52136075949367
100,0.25,2,9701,38.266666666666666,4.9953085334774645,24.953107344632773
100,0.25,2,9801,38.5,5.183801199100413,26.871794871794883
100,0.25,2,9901,38.75,5.405893470142224,29.22368421052633
100,0.5,2,1,4.373880597014925,1.0818088872638771,1.1703104685631078
100,0.5,2,101,4.801515151515152,0.9912439942629835,0.9825646561624337
100,0.5,2,201,5.323979591836735,1.0779409026845035,1.1619565896802821
100,0.5,2,301,5.759278350515464,1.1282126758848208,1.2728638420271876
100,0.5,2,401,6.196875,1.2462724515328556,1.553195023449714
100,0.5,2,501,6.55,1.2780296017622252,1.633359662980512
100,0.5,2,601,7.16968085106383,1.666415561651483,2.7769408241142277
100,0.5,2,701,7.4,1.5217448437742536,2.3157073695535275
100,0.5,2,801,7.694565217391304,1.6741559278589189,2.802798070785158
100,0.5,2,901,8.136813186813187,1.662812138869514,2.764944209171808
100,0.5,2,1001,8.573888888888888,1.8467062423140803,3.410323945401791
100,0.5,2,1101,9.120786516853933,1.9680601524960677,3.873260763842845
100,0.5,2,1201,9.473295454545454,2.150365846203971,4.624073272520522
100,0.5,2,1301,9.763793103448275,2.1819768518240643,4.761022981896055
100,0.5,2,1401,10.525,2.362190664470421,5.579944735311209
100,0.5,2,1501,10.5,2.502911782820939,6.26456739258389
100,0.5,2,1601,11.324404761904763,2.7795946037621775,7.7261461612638165
100,0.5,2,1701,11.98734939759036,3.014155306313578,9.0851322105783
100,0.5,2,1801,11.83780487804878,3.052105575284897,9.315348442685153
100,0.5,2,1901,12.632098765432099,3.128030919461207,9.784577433105325
100,0.5,2,2001,13.29875,3.314379901857006,10.985114133833658
100,0.5,2,2101,13.334177215189873,3.6412121413587735,13.258425858378546
100,0.5,2,2201,13.47371794871795,3.6544912429725565,13.355306244963101
100,0.5,2,2301,13.627922077922078,3.7500096903188043,14.062572677484933
100,0.5,2,2401,14.365131578947368,4.046906666895393,16.37745357056238
100,0.5,2,2501,14.885333333333334,4.067457973370134,16.544214365132277
100,0.5,2,2601,15.87972972972973,4.536501489990897,20.57984576868963
100,0.5,2,2701,15.992465753424657,4.883945606821998,23.85292469039589
100,0.5,2,2801,16.747222222222224,4.977642082462757,24.77692070110417
100,0.5,2,2901,17.485915492957748,5.663964346115322,32.08049211406557
100,0.5,2,3001,17.774285714285714,5.593233063380871,31.284256101296958
100,0.5,2,3101,18.31086956521739,5.857328201454274,34.30829365955156
100,0.5,2,3201,18.854411764705883,5.815736532234811,33.822791412370584
100,0.5,2,3301,19.20223880597015,5.835925236275059,34.058023363392095
100,0.5,2,3401,19.345454545454544,6.1089720572378505,37.319539596112854
100,0.5,2,3501,19.376153846153848,6.3323746753829235,40.09896902943098
100,0.5,2,3601,19.01328125,6.748571459685478,45.543216746481384
100,0.5,2,3701,19.683333333333334,6.69203111030237,44.78328038125477
100,0.5,2,3801,20.008064516129032,6.94123374275355,48.18072587154045
100,0.5,2,3901,20.737704918032787,6.844371325871149,46.84541884640719
100,0.5,2,4001,21.325833333333332,7.185241056946366,51.62768904642774
100,0.5,2,4101,21.35169491525424,7.081648301906818,50.149742671899716
100,0.5,2,4201,22.49051724137931,6.897430195679786,47.574543304275295
100,0.5,2,4301,22.819298245614036,7.057351626083594,49.80621197418474
100,0.5,2,4401,23.385714285714286,7.033646408156303,49.472181794970055
100,0.5,2,4501,24.234545454545454,6.849944194078516,46.92173546198996
100,0.5,2,4601,24.76574074074074,6.906748953050938,47.70318110047023
100,0.5,2,4701,25.524528301886793,6.6552685090409724,44.29259892743245
100,0.5,2,4801,26.426923076923078,6.5151371942655185,42.447012660101976
100,0.5,2,4901,27.461764705882352,6.702862806098534,44.92836979737912
100,0.5,2,5001,28.341,6.878446920056303,47.31303203203205
100,0.5,2,5101,28.675510204081633,6.769313703262259,45.823608013174194
100,0.5,2,5201,29.2875,6.843296652341613,46.830709071949926
100,0.5,2,5301,29.906382978723403,6.865609509138891,47.13659393197837
100,0.5,2,5401,30.786956521739132,6.976194830853014,48.66729431802032
100,0.5,2,5501,31.342222222222222,6.932384029874513,48.0579483376592
100,0.5,2,5601,32.564772727272725,6.775475077025346,45.90706251939162
100,0.5,2,5701,33.95697674418604,6.563729679860758,43.082547310285015
100,0.5,2,5801,34.43928571428572,6.576849596994598,43.254950621488
100,0.5,2,5901,35.920731707317074,7.0849845143766315,50.197005568956676
100,0.5,2,6001,36.34875,7.119021985500364,50.680474030037544
100,0.5,2,6101,37.114102564102566,6.98837700656406,48.83741318587325
100,0.5,2,6201,37.578947368421055,7.042339782710357,49.594549615144956
100,0.5,2,6301,38.93378378378378,7.153096304828467,51.16678674615067
100,0.5,2,6401,39.55555555555556,6.851573403634596,46.94405810539296
100,0.5,2,6501,40.065714285714286,7.032163705761631,49.45132638463115
100,0.5,2,6601,40.23529411764706,6.752008694868267,45.58962141557668
100,0.5,2,6701,40.878787878787875,6.741239808690561,45.44431415827435
100,0.5,2,6801,41.728125,6.836189000236021,46.733480046947975
100,0.5,2,6901,42.41290322580645,6.867402898871865,47.1612225754337
100,0.5,2,7001,42.56,6.9506776551962375,48.31191986644427
100,0.5,2,7101,43.16896551724138,6.591450654137122,43.44722172592469
100,0.5,2,7201,43.517857142857146,6.528980588786456,42.62758752875034
100,0.5,2,7301,44.28148148148148,6.326126703025808,40.01987906273617
100,0.5,2,7401,45.11538461538461,6.219503930288683,38.68222913887637
100,0.5,2,7501,46.166,6.18432986440272,38.24593587174337
100,0.5,2,7601,46.47083333333333,6.036007415949733,36.433385525400176
100,0.5,2,7701,47.245652173913044,6.008298782337503,36.099654257838324
100,0.5,2,7801,47.80681818181818,6.019251488867123,36.23138848622908
100,0.5,2,7901,48.66904761904762,5.904469731818099,34.862762813956095
100,0.5,2,8001,48.9875,5.601409037735067,31.375783208020092
100,0.5,2,8101,49.71842105263158,6.0136983147803065,36.1645674211915
100,0.5,2,8201,50.522222222222226,5.7182750146071415,32.69866914268031
100,0.5,2,8301,51.54117647058823,5.730661601215451,32.84048238764524
100,0.5,2,8401,52.08125,5.495477622069881,30.200274294670837
100,0.5,2,8501,52.483333333333334,5.338826254412566,28.50306577480491
100,0.5,2,8601,53.39642857142857,5.820183774633488,33.87453917050692
100,0.5,2,8701,53.896153846153844,5.659480089170281,32.02971487971485
100,0.5,2,8801,54.90833333333333,5.6664554066781205,32.10871687587171
100,0.5,2,8901,55.66818181818182,5.188799525394711,26.923640514736377
100,0.5,2,9001,56.595,5.970696869338422,35.64922110552763
100,0.5,2,9101,57.083333333333336,5.533165620845762,30.61592178770946
100,0.5,2,9201,57.8125,5.42436559777867,29.423742138364744
100,0.5,2,9301,58.607142857142854,5.649786942658158,31.92009249743062
100,0.5,2,9401,59.766666666666666,5.472211439556742,29.94509803921567
100,0.5,2,9501,60.19,5.312354573172908,28.221111111111114
100,0.5,2,9601,61.4125,5.856282464481838,34.29604430379747
100,0.5,2,9701,62.333333333333336,5.866933096158696,34.420903954802256
100,0.5,2,9801,63.325,5.406015168310203,29.224999999999998
100,0.5,2,9901,64.35,5.978250051997702,35.73947368421053
100,0.75,2,1,2.7629353233830845,0.622765265732689,0.3878365762031067
100,0.75,2,101,3.574242424242424,0.7389360321735897,0.5460264596444484
100,0.75,2,201,4.335204081632653,0.9772216657211126,0.9549621839547459
100,0.75,2,301,5.064948453608247,1.1443780321091839,1.309601080374088
100,0.75,2,401,5.81875,1.4108795241931147,1.9905810317873898
100,0.75,2,501,6.5473684210526315,1.6490757048763758,2.7194506804135155
100,0.75,2,601,6.982446808510638,1.8169887107015428,3.3014479748168544
100,0.75,2,701,7.496236559139785,1.763211660833855,3.108915360900481
100,0.75,2,801,8.075543478260869,2.0844721572358105,4.345024174291314
100,0.75,2,901,8.31868131868132,1.9464610809127123,3.7887107395078843
100,0.75,2,1001,8.925555555555556,2.096348561153985,4.394677289852384
100,0.75,2,1101,9.2061797752809,2.1254675142858286,4.517612154284379
100,0.75,2,1201,9.847159090909091,2.4221694704144725,5.866904943407927
100,0.75,2,1301,10.62183908045977,2.58714365942743,6.693312314515555
100,0.75,2,1401,10.997674418604651,2.9940789637211243,8.964508840997361
100,0.75,2,1501,11.221176470588235,3.0355300040631037,9.214442405567347
100,0.75,2,1601,12.129761904761905,3.415072911770858,11.662722992711085
100,0.75,2,1701,12.759036144578314,3.594845487564709,12.92291407946435
100,0.75,2,1801,13.61951219512195,4.0993292215879995,16.804500066965275
100,0.75,2,1901,13.908641975308642,4.146258947116618,17.191463256544605
100,0.75,2,2001,14.215625,4.313656874583876,18.60763563164474
100,0.75,2,2101,14.873417721518987,4.678666467494987,21.889919914062027
100,0.75,2,2201,15.54551282051282,5.130107623325678,26.31800422690424
100,0.75,2,2301,15.95064935064935,5.420927210338198,29.38645181978508
100,0.75,2,2401,16.86513157894737,5.386103102595308,29.0101066317868
100,0.75,2,2501,16.993333333333332,5.637920389626714,31.786146319768644
100,0.75,2,2601,17.022972972972973,5.889345815151183,34.68439413043875
100,0.75,2,2701,17.91917808219178,6.224768838795136,38.74774709643494
100,0.75,2,2801,18.39236111111111,6.349082765347964,40.31085196123855
100,0.75,2,2901,19.16056338028169,6.574230102771215,43.22050144418321
100,0.75,2,3001,20.077142857142857,6.9501270716924575,48.304266312672375
100,0.75,2,3101,20.503623188405797,7.358798036728883,54.15190854536487
100,0.75,2,3201,20.913970588235294,7.5954042182283406,57.69016523828087
100,0.75,2,3301,20.77313432835821,7.779568270562378,60.52168247634091
100,0.75,2,3401,21.068939393939395,7.873898421824096,61.998276357204
100,0.75,2,3501,20.732307692307693,8.41318217996737,70.7816343933205
100,0.75,2,3601,21.46640625,8.801723277708124,77.47033265734905
100,0.75,2,3701,22.011111111111113,9.032390062976544,81.58407024975742
100,0.75,2,3801,22.294354838709676,9.54030405807261,91.01740152047674
100,0.75,2,3901,22.83032786885246,9.866723761833601,97.35223779233179
100,0.75,2,4001,23.310833333333335,10.2725193201672,105.52465318320839
100,0.75,2,4101,23.610169491525422,10.315513567333765,106.409820157847
100,0.75,2,4201,24.41465517241379,10.326154453613777,106.62946579988763
100,0.75,2,4301,25.199122807017545,10.289970530720495,105.88349352309622
100,0.75,2,4401,26.166964285714286,10.289021613052567,105.86396575386286
100,0.75,2,4501,27.36090909090909,10.119990716084606,102.41421209363864
100,0.75,2,4601,28.40277777777778,10.055858434151649,101.12028884769883
100,0.75,2,4701,29.678301886792454,10.12951077866574,102.60698861510541
100,0.75,2,4801,30.916346153846153,10.179416572991357,103.62052176649112
100,0.75,2,4901,31.981372549019607,10.256099746982306,105.18758202005051
100,0.75,2,5001,33.192,10.407951837967985,108.32546146146117
100,0.75,2,5101,34.08877551020408,10.243599687428928,104.93133455629403
100,0.75,2,5201,35.17916666666667,10.230919998615676,104.67172401807416
100,0.75,2,5301,36.223404255319146,10.19911380321912,104.0219223710148
100,0.75,2,5401,37.233695652173914,9.97874539003114,99.57535955906773
100,0.75,2,5501,38.513333333333335,9.840854887486863,96.84242491657406
100,0.75,2,5601,38.87159090909091,9.771012465994076,95.47268461061164
100,0.75,2,5701,40.18604651162791,9.77176878274104,95.48746514335231
100,0.75,2,5801,41.37619047619047,9.927695924839343,98.55914637607168
100,0.75,2,5901,42.673170731707316,9.445939605881994,89.2257750379701
100,0.75,2,6001,43.96625,9.393703370677109,88.24166301627046
100,0.75,2,6101,45.00512820512821,9.188894863658987,84.43578881537852
100,0.75,2,6201,45.877631578947366,8.988912782587644,80.80055301296754
100,0.75,2,6301,47.03243243243243,8.881928987904164,78.8886625461723
100,0.75,2,6401,47.959722222222226,8.85957768472412,78.49211675166163
100,0.75,2,6501,48.84,8.435362244418663,71.15533619456384
100,0.75,2,6601,49.80294117647059,8.207507081050181,67.36317248548887
100,0.75,2,6701,50.79545454545455,8.129162770542814,66.08328734997932
100,0.75,2,6801,51.5328125,8.068787884828795,65.10533793035995
100,0.75,2,6901,52.90483870967742,7.535364709067546,56.78172129866063
100,0.75,2,7001,54.288333333333334,7.009666391997576,49.135422927100315
100,0.75,2,7101,55.12413793103448,6.569748284356265,43.16159251980209
100,0.75,2,7201,56.691071428571426,6.360172835089114,40.4517984922055
100,0.75,2,7301,57.99074074074074,6.451539590411649,41.6223630866489
100,0.75,2,7401,59.676923076923075,6.361572235248404,40.469601304283366
100,0.75,2,7501,60.588,6.294163087969332,39.61648897795565
100,0.75,2,7601,62.172916666666666,6.70519194288672,44.95959899095298
100,0.75,2,7701,63.119565217391305,6.538627292434994,42.753646869375785
100,0.75,2,7801,64.07045454545455,6.177484266739244,38.16131186581089
100,0.75,2,7901,64.55,6.075587913644268,36.91276849642031
100,0.75,2,8001,66.3475,5.788177714370307,33.50300125313307
100,0.75,2,8101,67.81315789473685,5.781700321096882,33.428058602971795
100,0.75,2,8201,68.73055555555555,6.149679858707541,37.818562364593205
100,0.75,2,8301,69.78235294117647,6.16091834074422,37.95691480131851
100,0.75,2,8401,71.5125,6.28576288504601,39.51081504702194
100,0.75,2,8501,73.35666666666667,5.740001243012773,32.947614269788176
100,0.75,2,8601,74.74642857142857,6.02235870763955,36.26880440348191
100,0.75,2,8701,75.99615384615385,5.944562472362713,35.33782298782309
100,0.75,2,8801,77.62083333333334,5.690591160374526,32.38282775453269
100,0.75,2,8901,79.06363636363636,5.895439414883506,34.75620589456197
100,0.75,2,9001,80.065,5.703809447295319,32.53344221105533
100,0.75,2,9101,81.25,5.4065189287908995,29.230446927374295
100,0.75,2,9201,82.025,5.11865499236055,26.200628930817587
100,0.75,2,9301,83.09285714285714,5.361260493593317,28.743114080164457
100,0.75,2,9401,84.23333333333333,5.534814691520192,30.63417366946776
100,0.75,2,9501,85.41,5.003725884505738,25.037272727272736
100,0.75,2,9601,87.4375,4.408977464047759,19.439082278481003
100,0.75,2,9701,88.3,4.176406694918003,17.442372881355922
100,0.75,2,9801,89.875,5.087377542153742,25.881410256410255
100,0.75,2,9901,90.8,5.250062656267717,27.56315789473684
100,1.0,2,1,1.8067164179104478,0.385161772531383,0.1483495910195168
100,1.0,2,101,3.2338383838383837,0.844454857411918,0.7131040062065828
100,1.0,2,201,4.208163265306123,1.026218168982464,1.0531237303497212
