,m,n,beta,d,b_batch,seed,gap
89,100,50,0,2,1,32146,1.5
90,100,50,0,4,1,42,1.5
91,100,50,0,4,1,67,0.5
92,100,50,0,4,1,77,0.5
93,100,50,0,4,1,69,1.5
94,100,50,0,4,1,13,1.5
95,100,50,0,4,1,28430,1.5
96,100,50,0,4,1,44015,1.5
97,100,50,0,4,1,42699,0.5
98,100,50,0,4,1,57975,1.5
99,100,50,0,4,1,32146,1.5
100,100,50,0,6,1,42,0.5
101,100,50,0,6,1,67,0.5
102,100,50,0,6,1,77,0.5
103,100,50,0,6,1,69,0.5
104,100,50,0,6,1,13,0.5
105,100,50,0,6,1,28430,0.5
106,100,50,0,6,1,44015,1.5
107,100,50,0,6,1,42699,0.5
108,100,50,0,6,1,57975,0.5
109,100,50,0,6,1,32146,0.5
110,100,50,0,8,1,42,0.5
111,100,50,0,8,1,67,0.5
112,100,50,0,8,1,77,0.5
113,100,50,0,8,1,69,0.5
114,100,50,0,8,1,13,0.5
115,100,50,0,8,1,28430,0.5
116,100,50,0,8,1,44015,0.5
117,100,50,0,8,1,42699,0.5
118,100,50,0,8,1,57975,0.5
119,100,50,0,8,1,32146,0.5
120,100,50,1,2,1,42,1.5
121,100,50,1,2,1,67,1.5
122,100,50,1,2,1,77,1.5
123,100,50,1,2,1,69,1.5
124,100,50,1,2,1,13,1.5
125,100,50,1,2,1,28430,1.5
126,100,50,1,2,1,44015,1.5
127,100,50,1,2,1,42699,1.5
128,100,50,1,2,1,57975,1.5
129,100,50,1,2,1,32146,1.5
130,100,50,1,4,1,42,1.5
131,100,50,1,4,1,67,0.5
132,100,50,1,4,1,77,0.5
133,100,50,1,4,1,69,1.5
134,100,50,1,4,1,13,1.5
135,100,50,1,4,1,28430,1.5
136,100,50,1,4,1,44015,1.5
137,100,50,1,4,1,42699,0.5
138,100,50,1,4,1,57975,1.5
139,100,50,1,4,1,32146,1.5
140,100,50,1,6,1,42,0.5
141,100,50,1,6,1,67,0.5
142,100,50,1,6,1,77,0.5
143,100,50,1,6,1,69,0.5
144,100,50,1,6,1,13,0.5
145,100,50,1,6,1,28430,0.5
146,100,50,1,6,1,44015,1.5
147,100,50,1,6,1,42699,0.5
148,100,50,1,6,1,57975,0.5
149,100,50,1,6,1,32146,0.5
150,100,50,1,8,1,42,0.5
151,100,50,1,8,1,67,0.5
152,100,50,1,8,1,77,0.5
153,100,50,1,8,1,69,0.5
154,100,50,1,8,1,13,0.5
155,100,50,1,8,1,28430,0.5
156,100,50,1,8,1,44015,0.5
157,100,50,1,8,1,42699,0.5
158,100,50,1,8,1,57975,0.5
159,100,50,1,8,1,32146,0.5
160,100,100,0,2,1,42,2.0
161,100,100,0,2,1,67,2.0
162,100,100,0,2,1,77,2.0
163,100,100,0,2,1,69,2.0
164,100,100,0,2,1,13,2.0
165,100,100,0,2,1,28430,2.0
166,100,100,0,2,1,44015,2.0
167,100,100,0,2,1,42699,2.0
168,100,100,0,2,1,57975,2.0
169,100,100,0,2,1,32146,2.0
170,100,100,0,4,1,42,1.0
171,100,100,0,4,1,67,1.0
172,100,100,0,4,1,77,1.0
173,100,100,0,4,1,69,1.0
174,100,100,0,4,1,13,1.0
175,100,100,0,4,1,28430,1.0
176,100,100,0,4,1,44015,1.0
177,100,100,0,4,1,42699,1.0
178,100,100,0,4,1,57975,1.0
179,100,100,0,4,1,32146,1.0
180,100,100,0,6,1,42,1.0
181,100,100,0,6,1,67,1.0
182,100,100,0,6,1,77,1.0
183,100,100,0,6,1,69,1.0
184,100,100,0,6,1,13,1.0
185,100,100,0,6,1,28430,1.0
186,100,100,0,6,1,44015,1.0
187,100,100,0,6,1,42699,1.0
188,100,100,0,6,1,57975,1.0
189,100,100,0,6,1,32146,1.0
190,100,100,0,8,1,42,1.0
191,100,100,0,8,1,67,1.0
192,100,100,0,8,1,77,1.0
193,100,100,0,8,1,69,1.0
194,100,100,0,8,1,13,1.0
195,100,100,0,8,1,28430,1.0
196,100,100,0,8,1,44015,1.0
197,100,100,0,8,1,42699,1.0
198,100,100,0,8,1,57975,1.0
199,100,100,0,8,1,32146,1.0
200,100,100,1,2,1,42,2.0
201,100,100,1,2,1,67,2.0
202,100,100,1,2,1,77,1.0
203,100,100,1,2,1,69,1.0
204,100,100,1,2,1,13,1.0
205,100,100,1,2,1,28430,1.0
206,100,100,1,2,1,44015,2.0
207,100,100,1,2,1,42699,2.0
208,100,100,1,2,1,57975,1.0
209,100,100,1,2,1,32146,2.0
210,100,100,1,4,1,42,1.0
211,100,100,1,4,1,67,1.0
212,100,100,1,4,1,77,1.0
213,100,100,1,4,1,69,1.0
214,100,100,1,4,1,13,1.0
215,100,100,1,4,1,28430,1.0
216,100,100,1,4,1,44015,1.0
217,100,100,1,4,1,42699,1.0
218,100,100,1,4,1,57975,1.0
219,100,100,1,4,1,32146,1.0
220,100,100,1,6,1,42,1.0
221,100,100,1,6,1,67,1.0
222,100,100,1,6,1,77,1.0
223,100,100,1,6,1,69,1.0
224,100,100,1,6,1,13,1.0
225,100,100,1,6,1,28430,1.0
226,100,100,1,6,1,44015,1.0
227,100,100,1,6,1,42699,1.0
228,100,100,1,6,1,57975,1.0
229,100,100,1,6,1,32146,1.0
230,100,100,1,8,1,42,1.0
231,100,100,1,8,1,67,1.0
232,100,100,1,8,1,77,1.0
233,100,100,1,8,1,69,1.0
234,100,100,1,8,1,13,1.0
235,100,100,1,8,1,28430,1.0
236,100,100,1,8,1,44015,1.0
237,100,100,1,8,1,42699,1.0
238,100,100,1,8,1,57975,1.0
239,100,100,1,8,1,32146,1.0
240,100,150,0,2,1,42,1.5
241,100,150,0,2,1,67,2.5
242,100,150,0,2,1,77,1.5
243,100,150,0,2,1,69,2.5
244,100,150,0,2,1,13,2.5
245,100,150,0,2,1,28430,2.5
246,100,150,0,2,1,44015,2.5
247,100,150,0,2,1,42699,2.5
248,100,150,0,2,1,57975,2.5
249,100,150,0,2,1,32146,2.5
250,100,150,0,4,1,42,1.5
251,100,150,0,4,1,67,1.5
252,100,150,0,4,1,77,1.5
253,100,150,0,4,1,69,1.5
254,100,150,0,4,1,13,1.5
255,100,150,0,4,1,28430,1.5
256,100,150,0,4,1,44015,1.5
257,100,150,0,4,1,42699,1.5
258,100,150,0,4,1,57975,1.5
259,100,150,0,4,1,32146,1.5
260,100,150,0,6,1,42,1.5
261,100,150,0,6,1,67,1.5
262,100,150,0,6,1,77,1.5
263,100,150,0,6,1,69,1.5
264,100,150,0,6,1,13,1.5
265,100,150,0,6,1,28430,1.5
266,100,150,0,6,1,44015,1.5
267,100,150,0,6,1,42699,1.5
268,100,150,0,6,1,57975,1.5
269,100,150,0,6,1,32146,1.5
270,100,150,0,8,1,42,1.5
271,100,150,0,8,1,67,1.5
272,100,150,0,8,1,77,1.5
273,100,150,0,8,1,69,1.5
274,100,150,0,8,1,13,1.5
275,100,150,0,8,1,28430,1.5
276,100,150,0,8,1,44015,1.5
277,100,150,0,8,1,42699,1.5
278,100,150,0,8,1,57975,1.5
279,100,150,0,8,1,32146,1.5
280,100,150,1,2,1,42,1.5
281,100,150,1,2,1,67,1.5
282,100,150,1,2,1,77,1.5
283,100,150,1,2,1,69,1.5
284,100,150,1,2,1,13,1.5
285,100,150,1,2,1,28430,1.5
286,100,150,1,2,1,44015,2.5
287,100,150,1,2,1,42699,1.5
288,100,150,1,2,1,57975,1.5
289,100,150,1,2,1,32146,1.5
290,100,150,1,4,1,42,1.5
291,100,150,1,4,1,67,1.5
292,100,150,1,4,1,77,0.5
293,100,150,1,4,1,69,1.5
294,100,150,1,4,1,13,1.5
295,100,150,1,4,1,28430,0.5
296,100,150,1,4,1,44015,1.5
297,100,150,1,4,1,42699,0.5
298,100,150,1,4,1,57975,1.5
299,100,150,1,4,1,32146,1.5
300,100,150,1,6,1,42,0.5
301,100,150,1,6,1,67,0.5
302,100,150,1,6,1,77,0.5
303,100,150,1,6,1,69,0.5
304,100,150,1,6,1,13,1.5
305,100,150,1,6,1,28430,0.5
306,100,150,1,6,1,44015,0.5
307,100,150,1,6,1,42699,0.5
308,100,150,1,6,1,57975,0.5
309,100,150,1,6,1,32146,0.5
310,100,150,1,8,1,42,0.5
311,100,150,1,8,1,67,0.5
312,100,150,1,8,1,77,0.5
313,100,150,1,8,1,69,1.5
314,100,150,1,8,1,13,0.5
315,100,150,1,8,1,28430,0.5
316,100,150,1,8,1,44015,0.5
317,100,150,1,8,1,42699,0.5
318,100,150,1,8,1,57975,0.5
319,100,150,1,8,1,32146,0.5
320,100,200,0,2,1,42,3.0
321,100,200,0,2,1,67,3.0
322,100,200,0,2,1,77,2.0
323,100,200,0,2,1,69,2.0
324,100,200,0,2,1,13,2.0
325,100,200,0,2,1,28430,2.0
326,100,200,0,2,1,44015,2.0
327,100,200,0,2,1,42699,3.0
328,100,200,0,2,1,57975,2.0
329,100,200,0,2,1,32146,2.0
330,100,200,0,4,1,42,2.0
331,100,200,0,4,1,67,1.0
332,100,200,0,4,1,77,2.0
333,100,200,0,4,1,69,1.0
334,100,200,0,4,1,13,1.0
335,100,200,0,4,1,28430,1.0
336,100,200,0,4,1,44015,2.0
337,100,200,0,4,1,42699,1.0
338,100,200,0,4,1,57975,1.0
339,100,200,0,4,1,32146,1.0
340,100,200,0,6,1,42,1.0
341,100,200,0,6,1,67,1.0
342,100,200,0,6,1,77,1.0
343,100,200,0,6,1,69,1.0
344,100,200,0,6,1,13,1.0
345,100,200,0,6,1,28430,1.0
346,100,200,0,6,1,44015,1.0
347,100,200,0,6,1,42699,1.0
348,100,200,0,6,1,57975,1.0
349,100,200,0,6,1,32146,1.0
350,100,200,0,8,1,42,1.0
351,100,200,0,8,1,67,1.0
352,100,200,0,8,1,77,1.0
353,100,200,0,8,1,69,1.0
354,100,200,0,8,1,13,1.0
355,100,200,0,8,1,28430,1.0
356,100,200,0,8,1,44015,1.0
357,100,200,0,8,1,42699,1.0
358,100,200,0,8,1,57975,1.0
359,100,200,0,8,1,32146,1.0
360,100,200,1,2,1,42,2.0
361,100,200,1,2,1,67,2.0
362,100,200,1,2,1,77,2.0
363,100,200,1,2,1,69,2.0
364,100,200,1,2,1,13,2.0
365,100,200,1,2,1,28430,2.0
366,100,200,1,2,1,44015,2.0
367,100,200,1,2,1,42699,2.0
368,100,200,1,2,1,57975,2.0
369,100,200,1,2,1,32146,2.0
370,100,200,1,4,1,42,1.0
371,100,200,1,4,1,67,1.0
372,100,200,1,4,1,77,1.0
373,100,200,1,4,1,69,1.0
374,100,200,1,4,1,13,1.0
375,100,200,1,4,1,28430,1.0
376,100,200,1,4,1,44015,1.0
377,100,200,1,4,1,42699,1.0
378,100,200,1,4,1,57975,1.0
379,100,200,1,4,1,32146,1.0
380,100,200,1,6,1,42,1.0
381,100,200,1,6,1,67,1.0
382,100,200,1,6,1,77,1.0
383,100,200,1,6,1,69,1.0
384,100,200,1,6,1,13,1.0
385,100,200,1,6,1,28430,1.0
386,100,200,1,6,1,44015,1.0
387,100,200,1,6,1,42699,1.0
388,100,200,1,6,1,57975,1.0
389,100,200,1,6,1,32146,1.0
390,100,200,1,8,1,42,1.0
391,100,200,1,8,1,67,1.0
392,100,200,1,8,1,77,1.0
393,100,200,1,8,1,69,1.0
394,100,200,1,8,1,13,1.0
395,100,200,1,8,1,28430,1.0
396,100,200,1,8,1,44015,1.0
397,100,200,1,8,1,42699,1.0
398,100,200,1,8,1,57975,1.0
399,100,200,1,8,1,32146,1.0
400,100,250,0,2,1,42,2.5
401,100,250,0,2,1,67,2.5
402,100,250,0,2,1,77,1.5
403,100,250,0,2,1,69,1.5
404,100,250,0,2,1,13,2.5
405,100,250,0,2,1,28430,1.5
406,100,250,0,2,1,44015,2.5
407,100,250,0,2,1,42699,2.5
408,100,250,0,2,1,57975,3.5
409,100,250,0,2,1,32146,1.5
410,100,250,0,4,1,42,1.5
411,100,250,0,4,1,67,1.5
412,100,250,0,4,1,77,1.5
413,100,250,0,4,1,69,1.5
414,100,250,0,4,1,13,1.5
415,100,250,0,4,1,28430,1.5
416,100,250,0,4,1,44015,1.5
417,100,250,0,4,1,42699,1.5
418,100,250,0,4,1,57975,1.5
419,100,250,0,4,1,32146,1.5
420,100,250,0,6,1,42,1.5
421,100,250,0,6,1,67,1.5
422,100,250,0,6,1,77,1.5
423,100,250,0,6,1,69,1.5
424,100,250,0,6,1,13,1.5
425,100,250,0,6,1,28430,1.5
426,100,250,0,6,1,44015,1.5
427,100,250,0,6,1,42699,1.5
428,100,250,0,6,1,57975,1.5
429,100,250,0,6,1,32146,1.5
430,100,250,0,8,1,42,1.5
431,100,250,0,8,1,67,1.5
432,100,250,0,8,1,77,1.5
433,100,250,0,8,1,69,1.5
434,100,250,0,8,1,13,1.5
435,100,250,0,8,1,28430,1.5
436,100,250,0,8,1,44015,1.5
437,100,250,0,8,1,42699,1.5
438,100,250,0,8,1,57975,1.5
439,100,250,0,8,1,32146,1.5
440,100,250,1,2,1,42,1.5
441,100,250,1,2,1,67,1.5
442,100,250,1,2,1,77,2.5
443,100,250,1,2,1,69,1.5
444,100,250,1,2,1,13,1.5
445,100,250,1,2,1,28430,1.5
446,100,250,1,2,1,44015,1.5
447,100,250,1,2,1,42699,1.5
448,100,250,1,2,1,57975,2.5
449,100,250,1,2,1,32146,2.5
450,100,250,1,4,1,42,1.5
451,100,250,1,4,1,67,1.5
452,100,250,1,4,1,77,1.5
453,100,250,1,4,1,69,1.5
454,100,250,1,4,1,13,1.5
455,100,250,1,4,1,28430,1.5
456,100,250,1,4,1,44015,1.5
457,100,250,1,4,1,42699,1.5
458,100,250,1,4,1,57975,1.5
459,100,250,1,4,1,32146,1.5
460,100,250,1,6,1,42,0.5
461,100,250,1,6,1,67,0.5
462,100,250,1,6,1,77,0.5
463,100,250,1,6,1,69,1.5
464,100,250,1,6,1,13,1.5
465,100,250,1,6,1,28430,0.5
466,100,250,1,6,1,44015,1.5
467,100,250,1,6,1,42699,0.5
468,100,250,1,6,1,57975,0.5
469,100,250,1,6,1,32146,0.5
470,100,250,1,8,1,42,1.5
471,100,250,1,8,1,67,0.5
472,100,250,1,8,1,77,0.5
473,100,250,1,8,1,69,0.5
474,100,250,1,8,1,13,0.5
475,100,250,1,8,1,28430,0.5
476,100,250,1,8,1,44015,1.5
477,100,250,1,8,1,42699,0.5
478,100,250,1,8,1,57975,0.5
479,100,250,1,8,1,32146,0.5
480,100,300,0,2,1,42,2.0
481,100,300,0,2,1,67,2.0
482,100,300,0,2,1,77,2.0
483,100,300,0,2,1,69,2.0
484,100,300,0,2,1,13,2.0
485,100,300,0,2,1,28430,2.0
486,100,300,0,2,1,44015,2.0
487,100,300,0,2,1,42699,3.0
488,100,300,0,2,1,57975,3.0
489,100,300,0,2,1,32146,2.0
490,100,300,0,4,1,42,2.0
491,100,300,0,4,1,67,1.0
492,100,300,0,4,1,77,1.0
493,100,300,0,4,1,69,2.0
494,100,300,0,4,1,13,1.0
495,100,300,0,4,1,28430,1.0
496,100,300,0,4,1,44015,1.0
497,100,300,0,4,1,42699,2.0
498,100,300,0,4,1,57975,1.0
499,100,300,0,4,1,32146,2.0
500,100,300,0,6,1,42,1.0
501,100,300,0,6,1,67,1.0
502,100,300,0,6,1,77,1.0
503,100,300,0,6,1,69,1.0
504,100,300,0,6,1,13,1.0
505,100,300,0,6,1,28430,1.0
506,100,300,0,6,1,44015,1.0
507,100,300,0,6,1,42699,1.0
508,100,300,0,6,1,57975,1.0
509,100,300,0,6,1,32146,1.0
510,100,300,0,8,1,42,1.0
511,100,300,0,8,1,67,1.0
512,100,300,0,8,1,77,1.0
513,100,300,0,8,1,69,1.0
514,100,300,0,8,1,13,1.0
515,100,300,0,8,1,28430,1.0
516,100,300,0,8,1,44015,1.0
517,100,300,0,8,1,42699,1.0
518,100,300,0,8,1,57975,1.0
519,100,300,0,8,1,32146,1.0
520,100,300,1,2,1,42,2.0
521,100,300,1,2,1,67,2.0
522,100,300,1,2,1,77,2.0
523,100,300,1,2,1,69,2.0
524,100,300,1,2,1,13,2.0
525,100,300,1,2,1,28430,2.0
526,100,300,1,2,1,44015,2.0
527,100,300,1,2,1,42699,2.0
528,100,300,1,2,1,57975,2.0
529,100,300,1,2,1,32146,2.0
530,100,300,1,4,1,42,1.0
531,100,300,1,4,1,67,1.0
532,100,300,1,4,1,77,1.0
533,100,300,1,4,1,69,1.0
534,100,300,1,4,1,13,1.0
535,100,300,1,4,1,28430,1.0
536,100,300,1,4,1,44015,1.0
537,100,300,1,4,1,42699,1.0
538,100,300,1,4,1,57975,1.0
539,100,300,1,4,1,32146,1.0
540,100,300,1,6,1,42,1.0
541,100,300,1,6,1,67,1.0
542,100,300,1,6,1,77,1.0
543,100,300,1,6,1,69,1.0
544,100,300,1,6,1,13,1.0
545,100,300,1,6,1,28430,1.0
546,100,300,1,6,1,44015,1.0
547,100,300,1,6,1,42699,1.0
548,100,300,1,6,1,57975,1.0
549,100,300,1,6,1,32146,1.0
550,100,300,1,8,1,42,1.0
551,100,300,1,8,1,67,1.0
552,100,300,1,8,1,77,1.0
553,100,300,1,8,1,69,1.0
554,100,300,1,8,1,13,1.0
555,100,300,1,8,1,28430,1.0
556,100,300,1,8,1,44015,1.0
557,100,300,1,8,1,42699,1.0
558,100,300,1,8,1,57975,1.0
559,100,300,1,8,1,32146,1.0
560,100,350,0,2,1,42,2.5
561,100,350,0,2,1,67,2.5
562,100,350,0,2,1,77,1.5
563,100,350,0,2,1,69,2.5
564,100,350,0,2,1,13,2.5
565,100,350,0,2,1,28430,2.5
566,100,350,0,2,1,44015,3.5
567,100,350,0,2,1,42699,3.5
568,100,350,0,2,1,57975,2.5
569,100,350,0,2,1,32146,1.5
570,100,350,0,4,1,42,1.5
571,100,350,0,4,1,67,1.5
572,100,350,0,4,1,77,1.5
573,100,350,0,4,1,69,1.5
574,100,350,0,4,1,13,1.5
575,100,350,0,4,1,28430,1.5
576,100,350,0,4,1,44015,1.5
577,100,350,0,4,1,42699,1.5
578,100,350,0,4,1,57975,1.5
579,100,350,0,4,1,32146,1.5
580,100,350,0,6,1,42,1.5
581,100,350,0,6,1,67,1.5
582,100,350,0,6,1,77,1.5
583,100,350,0,6,1,69,1.5
584,100,350,0,6,1,13,1.5
585,100,350,0,6,1,28430,1.5
586,100,350,0,6,1,44015,1.5
587,100,350,0,6,1,42699,1.5
588,100,350,0,6,1,57975,1.5
589,100,350,0,6,1,32146,1.5
590,100,350,0,8,1,42,1.5
591,100,350,0,8,1,67,1.5
592,100,350,0,8,1,77,1.5
593,100,350,0,8,1,69,1.5
594,100,350,0,8,1,13,1.5
595,100,350,0,8,1,28430,1.5
596,100,350,0,8,1,44015,1.5
597,100,350,0,8,1,42699,1.5
598,100,350,0,8,1,57975,1.5
599,100,350,0,8,1,32146,1.5
600,100,350,1,2,1,42,1.5
601,100,350,1,2,1,67,1.5
602,100,350,1,2,1,77,1.5
603,100,350,1,2,1,69,1.5
604,100,350,1,2,1,13,2.5
605,100,350,1,2,1,28430,1.5
606,100,350,1,2,1,44015,1.5
607,100,350,1,2,1,42699,1.5
608,100,350,1,2,1,57975,2.5
609,100,350,1,2,1,32146,1.5
610,100,350,1,4,1,42,1.5
611,100,350,1,4,1,67,1.5
612,100,350,1,4,1,77,1.5
613,100,350,1,4,1,69,1.5
614,100,350,1,4,1,13,1.5
615,100,350,1,4,1,28430,1.5
616,100,350,1,4,1,44015,1.5
617,100,350,1,4,1,42699,1.5
618,100,350,1,4,1,57975,0.5
619,100,350,1,4,1,32146,1.5
620,100,350,1,6,1,42,1.5
621,100,350,1,6,1,67,0.5
622,100,350,1,6,1,77,0.5
623,100,350,1,6,1,69,1.5
624,100,350,1,6,1,13,0.5
625,100,350,1,6,1,28430,0.5
626,100,350,1,6,1,44015,1.5
627,100,350,1,6,1,42699,1.5
628,100,350,1,6,1,57975,1.5
629,100,350,1,6,1,32146,1.5
630,100,350,1,8,1,42,0.5
631,100,350,1,8,1,67,0.5
632,100,350,1,8,1,77,0.5
633,100,350,1,8,1,69,0.5
634,100,350,1,8,1,13,0.5
635,100,350,1,8,1,28430,0.5
636,100,350,1,8,1,44015,0.5
637,100,350,1,8,1,42699,1.5
638,100,350,1,8,1,57975,0.5
639,100,350,1,8,1,32146,0.5
640,100,400,0,2,1,42,3.0
641,100,400,0,2,1,67,2.0
642,100,400,0,2,1,77,2.0
643,100,400,0,2,1,69,2.0
644,100,400,0,2,1,13,2.0
645,100,400,0,2,1,28430,2.0
646,100,400,0,2,1,44015,3.0
647,100,400,0,2,1,42699,3.0
648,100,400,0,2,1,57975,2.0
649,100,400,0,2,1,32146,2.0
650,100,400,0,4,1,42,3.0
651,100,400,0,4,1,67,1.0
652,100,400,0,4,1,77,1.0
653,100,400,0,4,1,69,1.0
654,100,400,0,4,1,13,1.0
655,100,400,0,4,1,28430,2.0
656,100,400,0,4,1,44015,1.0
657,100,400,0,4,1,42699,2.0
658,100,400,0,4,1,57975,1.0
659,100,400,0,4,1,32146,1.0
660,100,400,0,6,1,42,1.0
661,100,400,0,6,1,67,1.0
662,100,400,0,6,1,77,1.0
663,100,400,0,6,1,69,1.0
664,100,400,0,6,1,13,1.0
665,100,400,0,6,1,28430,1.0
666,100,400,0,6,1,44015,1.0
667,100,400,0,6,1,42699,1.0
668,100,400,0,6,1,57975,1.0
669,100,400,0,6,1,32146,1.0
670,100,400,0,8,1,42,1.0
671,100,400,0,8,1,67,1.0
672,100,400,0,8,1,77,1.0
673,100,400,0,8,1,69,1.0
674,100,400,0,8,1,13,1.0
675,100,400,0,8,1,28430,1.0
676,100,400,0,8,1,44015,1.0
677,100,400,0,8,1,42699,1.0
678,100,400,0,8,1,57975,1.0
679,100,400,0,8,1,32146,1.0
680,100,400,1,2,1,42,2.0
681,100,400,1,2,1,67,2.0
682,100,400,1,2,1,77,2.0
683,100,400,1,2,1,69,2.0
684,100,400,1,2,1,13,2.0
685,100,400,1,2,1,28430,2.0
686,100,400,1,2,1,44015,2.0
687,100,400,1,2,1,42699,2.0
688,100,400,1,2,1,57975,2.0
689,100,400,1,2,1,32146,2.0
690,100,400,1,4,1,42,1.0
691,100,400,1,4,1,67,1.0
692,100,400,1,4,1,77,1.0
693,100,400,1,4,1,69,1.0
694,100,400,1,4,1,13,1.0
695,100,400,1,4,1,28430,1.0
696,100,400,1,4,1,44015,1.0
697,100,400,1,4,1,42699,1.0
698,100,400,1,4,1,57975,1.0
699,100,400,1,4,1,32146,1.0
700,100,400,1,6,1,42,1.0
701,100,400,1,6,1,67,1.0
702,100,400,1,6,1,77,1.0
703,100,400,1,6,1,69,1.0
704,100,400,1,6,1,13,1.0
705,100,400,1,6,1,28430,1.0
706,100,400,1,6,1,44015,1.0
707,100,400,1,6,1,42699,1.0
708,100,400,1,6,1,57975,1.0
709,100,400,1,6,1,32146,1.0
710,100,400,1,8,1,42,1.0
711,100,400,1,8,1,67,1.0
712,100,400,1,8,1,77,1.0
713,100,400,1,8,1,69,1.0
714,100,400,1,8,1,13,1.0
715,100,400,1,8,1,28430,1.0
716,100,400,1,8,1,44015,1.0
717,100,400,1,8,1,42699,1.0
718,100,400,1,8,1,57975,1.0
719,100,400,1,8,1,32146,1.0
720,100,450,0,2,1,42,3.5
721,100,450,0,2,1,67,2.5
722,100,450,0,2,1,77,2.5
723,100,450,0,2,1,69,2.5
724,100,450,0,2,1,13,2.5
725,100,450,0,2,1,28430,1.5
726,100,450,0,2,1,44015,2.5
727,100,450,0,2,1,42699,3.5
728,100,450,0,2,1,57975,2.5
729,100,450,0,2,1,32146,2.5
730,100,450,0,4,1,42,2.5
731,100,450,0,4,1,67,1.5
732,100,450,0,4,1,77,1.5
733,100,450,0,4,1,69,2.5
734,100,450,0,4,1,13,1.5
735,100,450,0,4,1,28430,1.5
736,100,450,0,4,1,44015,1.5
737,100,450,0,4,1,42699,1.5
738,100,450,0,4,1,57975,1.5
739,100,450,0,4,1,32146,1.5
740,100,450,0,6,1,42,1.5
741,100,450,0,6,1,67,1.5
742,100,450,0,6,1,77,1.5
743,100,450,0,6,1,69,1.5
744,100,450,0,6,1,13,1.5
745,100,450,0,6,1,28430,1.5
746,100,450,0,6,1,44015,1.5
747,100,450,0,6,1,42699,1.5
748,100,450,0,6,1,57975,1.5
749,100,450,0,6,1,32146,1.5
750,100,450,0,8,1,42,1.5
751,100,450,0,8,1,67,1.5
752,100,450,0,8,1,77,1.5
753,100,450,0,8,1,69,1.5
